train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4
-2.232493876,-0.810380262,0,-1.104788504,-0.948902196,0,0,-1.809763927,0,0,0,0,0,0,0
-1.427454278,-0.325654528,0,-0.523714228,0.250149862,0,0,-1.574957348,0,0,0,0,0,0,0
-2.4244542,-1.424645641,0,-1.351289359,-1.136008301,0,0,-1.691055161,0,0,0,0,0,0,0
-2.625374438,-0.530180368,0,-1.045907686,0.124563439,0,0,-1.602285281,0,0,0,0,0,0,0
-2.797169132,-1.653496091,0,-2.050955222,-1.989882116,0,0,-1.998354625,0,0,0,0,0,0,0
-1.683978667,-0.623375652,0,-1.46755487,-0.338507459,0,0,-1.526211476,0,0,0,0,0,0,0
-2.06722253,-0.28163347,0,-0.649082437,0.173975254,0,0,-1.323381983,0,0,0,0,0,0,0
-2.228126832,0.06367487,0,-1.921180755,-1.176534247,0,0,-1.889825324,0,0,0,0,0,0,0
-2.960349224,-0.390690544,0,-0.688459185,-0.93399907,0,0,-0.693864706,0,0,0,0,0,0,0
-2.723902811,-2.029397036,0,-1.069515835,-1.221981769,0,0,-0.259254792,0,0,0,0,0,0,0
-2.578204966,-0.11722852,0,-1.92074871,-0.660568417,0,0,-1.541583554,0,0,0,0,0,0,0
-3.765040856,-1.49739849,0,-1.703407307,-1.275951161,0,0,-2.841766403,0,0,0,0,0,0,0
-1.809703031,-0.205339376,0,-0.820589254,-0.727408733,0,0,-2.162551741,0,0,0,0,0,0,0
-1.598589025,-0.169463274,0,-1.364060172,-0.02424453,0,0,-0.410604744,0,0,0,0,0,0,0
-1.670377904,-0.265160866,0,-1.312700118,-1.027591567,0,0,-1.637946167,0,0,0,0,0,0,0
-3.133421137,-2.182026515,0,-2.616338403,-1.797176267,0,0,-1.106139307,0,0,0,0,0,0,0
-1.868960302,-0.307881868,0,-1.77928066,-0.874166508,0,0,-1.367624484,0,0,0,0,0,0,0
-3.44968213,-1.794965526,0,-2.87892526,-2.301173555,0,0,-1.646042914,0,0,0,0,0,0,0
-2.529300393,-0.738957456,0,-1.571041955,-1.377141466,0,0,-1.562639802,0,0,0,0,0,0,0
-3.075579949,-0.695624256,0,-2.065567011,-1.249212821,0,0,-1.797650755,0,0,0,0,0,0,0
-2.64894222,-0.770299509,0,-2.126577374,-2.56281974,0,0,-2.540132425,0,0,0,0,0,0,0
-2.73193474,-0.636123397,0,-0.877350676,-0.585572072,0,0,-0.935322193,0,0,0,0,0,0,0
-2.938950201,-1.626425586,0,-1.629845729,-1.901496071,0,0,-1.40430101,0,0,0,0,0,0,0
-3.324033426,-1.073401701,0,-1.582464041,-1.261188744,0,0,-1.309390465,0,0,0,0,0,0,0
-1.160420566,0.377093546,0,-0.474585214,0.017621609,0,0,-1.848735389,0,0,0,0,0,0,0
-2.238707203,-0.844291055,0,-1.392194989,-0.722762579,0,0,-2.154713114,0,0,0,0,0,0,0
-3.687685911,-1.996734399,0,-2.08270556,-1.365004996,0,0,-3.12041804,0,0,0,0,0,0,0
-2.839504223,-0.648885444,0,-2.042486866,-0.694064004,0,0,-1.188147097,0,0,0,0,0,0,0
-1.330914742,-0.220567285,0,-0.941423414,-1.487103227,0,0,-1.900088754,0,0,0,0,0,0,0
-2.397040919,0.445365862,0,-0.418728479,-0.565792583,0,0,-0.824738545,0,0,0,0,0,0,0
-2.118681772,-2.010536767,0,-1.403363106,-1.558923247,0,0,-1.304672803,0,0,0,0,0,0,0
-1.196755239,-0.192174118,0,0.161342382,-0.047806084,0,0,-2.136517174,0,0,0,0,0,0,0
-2.600402568,-1.417868557,0,-1.202098017,-0.770818516,0,0,-2.706819162,0,0,0,0,0,0,0
-2.028291666,-1.126258342,0,-1.055593518,-1.697848622,0,0,-2.420923104,0,0,0,0,0,0,0
-2.269423447,0.146617334,0,-0.331705924,0.24901312,0,0,-0.829623213,0,0,0,0,0,0,0
-2.482887057,-0.428972071,0,-1.668903462,-0.404183815,0,0,-0.208655487,0,0,0,0,0,0,0
-1.910078378,-0.357439005,0,-1.15583946,-0.925998051,0,0,-0.878080055,0,0,0,0,0,0,0
-2.390955614,-0.585268972,0,-0.764807256,-1.188329787,0,0,-0.150816836,0,0,0,0,0,0,0
-2.418822393,-1.149695334,0,-1.513489105,-1.695143786,0,0,-1.437443211,0,0,0,0,0,0,0
-1.290858901,0.019374701,0,-0.920191627,-0.986928602,0,0,-0.601671914,0,0,0,0,0,0,0
-0.712512528,0.253662965,0,-0.920936229,-0.684741708,0,0,-1.96073189,0,0,0,0,0,0,0
-2.04187559,0.145475518,0,-0.569811777,-0.958095778,0,0,-1.273157748,0,0,0,0,0,0,0
-2.034311922,-0.870691695,0,-1.805985553,-1.704060565,0,0,-2.916589285,0,0,0,0,0,0,0
-1.971718932,-0.087149155,0,-0.829112971,-0.978725978,0,0,-2.088345902,0,0,0,0,0,0,0
-2.973158097,-1.233443298,0,-1.911995246,-0.576309289,0,0,-1.053551627,0,0,0,0,0,0,0
-3.240855909,-2.626861798,0,-2.372742144,-2.907427073,0,0,-2.049724597,0,0,0,0,0,0,0
-2.789822293,-0.559749953,0,-0.913205556,-0.667046092,0,0,-0.496676939,0,0,0,0,0,0,0
-2.584346554,-0.311321157,0,-1.392419661,-1.259138088,0,0,-1.177087394,0,0,0,0,0,0,0
-3.240532048,-2.448456565,0,-3.210156503,-1.729842086,0,0,-1.88049357,0,0,0,0,0,0,0
-2.128839093,-0.660034186,0,-0.773728187,-1.906522831,0,0,-2.750144289,0,0,0,0,0,0,0
-2.833859959,-1.419470791,0,-1.952464217,-1.423795391,0,0,-1.307918329,0,0,0,0,0,0,0
-1.643881767,-0.614026136,0,-2.006211705,-1.136451187,0,0,-2.104376773,0,0,0,0,0,0,0
-2.08508469,0.407374055,0,-0.790647368,-0.491059663,0,0,-0.040538596,0,0,0,0,0,0,0
-1.190651711,-0.313715512,0,-0.216262522,-0.147277436,0,0,-1.922020394,0,0,0,0,0,0,0
-3.61406655,-1.465794858,0,-1.532951653,-1.285412321,0,0,-1.642866127,0,0,0,0,0,0,0
-4.350117602,-4.172788213,0,-4.312891736,-4.355183692,0,0,-2.278631331,0,0,0,0,0,0,0
-2.943599124,-1.059688371,0,-1.455017034,-1.591138154,0,0,-1.496087823,0,0,0,0,0,0,0
-2.294036164,-0.79723069,0,-1.525732144,-0.996374538,0,0,-2.128365989,0,0,0,0,0,0,0
-3.053065867,-0.377609711,0,-1.675808337,-1.51738143,0,0,0.069697201,0,0,0,0,0,0,0
-1.678476496,-0.785962923,0,-0.962786222,-0.53604077,0,0,0.061078448,0,0,0,0,0,0,0
-2.123973802,0.251781621,0,-0.648394117,-0.35602915,0,0,-1.366129743,0,0,0,0,0,0,0
-2.624819446,-0.610858115,0,-1.782595387,-1.532232424,0,0,-2.135624712,0,0,0,0,0,0,0
-3.155681713,-0.57552824,0,-2.092828742,-1.887508013,0,0,-1.077062434,0,0,0,0,0,0,0
-3.004349522,-0.381730399,0,-0.674869956,-0.427800729,0,0,-1.061094997,0,0,0,0,0,0,0
-1.719234958,0.121314222,0,-0.380511539,0.251140358,0,0,-1.309194396,0,0,0,0,0,0,0
-2.438839011,-0.540262492,0,-1.08428794,-1.476530238,0,0,-1.722681398,0,0,0,0,0,0,0
-1.590542795,0.052730041,0,0.006701692,0.638824618,0,0,-0.552595493,0,0,0,0,0,0,0
-3.136617762,-1.41324224,0,-2.794971077,-1.524342127,0,0,-0.570816114,0,0,0,0,0,0,0
-0.2806522,0.682597936,0,-0.409771103,-0.225595429,0,0,-1.377667394,0,0,0,0,0,0,0
-3.062902789,-2.287848212,0,-2.090533576,-2.498369395,0,0,-2.58206938,0,0,0,0,0,0,0
0.100206996,0.755413066,0,0.851558619,-0.377787327,0,0,-1.013679399,0,0,0,0,0,0,0
-3.430571122,-1.349555182,-2.15123784,0,-1.673813733,0,0,0,-1.315854299,0,0,0,0,0,0
-2.929009709,-0.744066335,-1.242114644,0,-0.254284315,0,0,0,-1.011764839,0,0,0,0,0,0
-1.302003951,0.061566085,0,-0.044614996,-0.643499762,0,0,-0.115114199,0,0,0,0,0,0,0
-2.437924635,-1.312290448,-1.116266642,0,-1.844854136,0,0,0,-1.822605325,0,0,0,0,0,0
-2.427414157,-0.878613825,-1.377124858,0,-1.43115238,0,0,0,-1.349255773,0,0,0,0,0,0
-3.192032533,-2.172971796,-2.70675965,0,-1.963648481,0,0,0,-1.228635675,0,0,0,0,0,0
-2.530596759,-0.775682884,-1.423050327,0,-1.147513658,0,0,0,-1.214184662,0,0,0,0,0,0
-1.910569244,-1.356635367,0,-0.58051348,-0.660303147,0,0,0.971655096,0,0,0,0,0,0,0
-2.176754783,-1.612009404,-1.4919759,0,-1.802813149,0,0,0,-0.907563829,0,0,0,0,0,0
-1.793052349,0.422165076,0,-0.647375479,-0.013107784,0,0,-1.124047601,0,0,0,0,0,0,0
-2.243383806,-3.424233695,-2.557713629,0,-2.311522794,0,0,0,-1.068454753,0,0,0,0,0,0
-2.384727064,-1.318962808,-1.560221688,0,-1.288521752,0,0,0,-1.051697041,0,0,0,0,0,0
-0.883768837,0.286475769,0,-0.649057524,-0.256464608,0,0,-0.838611499,0,0,0,0,0,0,0
-0.751880511,0.305676738,0,-0.798642851,-0.319635887,0,0,-1.057796878,0,0,0,0,0,0,0
-1.286386671,-1.138291011,-1.99811565,0,-1.09031304,0,0,0,-0.884677677,0,0,0,0,0,0
-1.860111571,-0.468291614,-1.952767779,0,-1.024437847,0,0,0,-0.565086272,0,0,0,0,0,0
-3.007820413,-1.516592077,-2.089592673,0,-2.36575492,0,0,0,-1.399010364,0,0,0,0,0,0
-3.651434279,-2.513759465,-2.981007566,0,-2.446426899,0,0,0,-2.147568342,0,0,0,0,0,0
-2.341069772,0.093932773,0,-0.286517676,-0.271632081,0,0,-1.653638876,0,0,0,0,0,0,0
-2.459485819,-0.741861591,-0.378651416,0,-1.028749069,0,0,0,-2.184543355,0,0,0,0,0,0
-2.778057894,-1.604253357,-1.995854854,0,-1.666504033,0,0,0,-1.964961224,0,0,0,0,0,0
-4.029656686,-3.648078031,-4.029627853,0,-3.934952937,0,0,0,-3.369754061,0,0,0,0,0,0
-1.795098392,-0.587948896,0,-0.235791503,0.26238921,0,0,-2.144783925,0,0,0,0,0,0,0
-1.970646547,-0.298974316,-1.328256501,0,-0.981147552,0,0,0,-0.956654552,0,0,0,0,0,0
-1.655116779,0.504992666,0,-0.10042006,-0.077158839,0,0,-1.056301214,0,0,0,0,0,0,0
-1.69455281,-0.635155967,0,0.145403548,0.191858636,0,0,-1.599529697,0,0,0,0,0,0,0
-2.979337746,-1.720923924,-2.701311455,0,-2.176077536,0,0,0,-1.404257644,0,0,0,0,0,0
-3.270503921,0.31132723,0,-0.191686481,0.303705894,0,0,-1.71941788,0,0,0,0,0,0,0
-1.556072397,0.189334645,0,-0.154522319,-0.250138714,0,0,-1.562800578,0,0,0,0,0,0,0
-3.670925892,-1.558043241,-1.951085272,0,-1.223109283,0,0,0,-2.54386305,0,0,0,0,0,0
-2.651301974,-0.910175475,-2.386490766,0,-2.14262347,0,0,0,-1.644637672,0,0,0,0,0,0
-2.103816476,0.065222665,0,-1.35739058,-0.649058908,0,0,-0.679458904,0,0,0,0,0,0,0
-1.660753199,-0.197042638,0,0.330390719,-0.22690425,0,0,-0.765433756,0,0,0,0,0,0,0
-2.395948005,-0.921950254,-2.005867546,0,-0.643284316,0,0,0,-1.817989388,0,0,0,0,0,0
-2.048686352,-0.529176954,-0.877021741,0,-1.442938231,0,0,0,-1.714361363,0,0,0,0,0,0
-1.825670468,-0.218121722,0,-0.825278313,-0.521378925,0,0,-1.600807148,0,0,0,0,0,0,0
-2.235933396,-0.070547837,0,-0.483111699,-0.84914712,0,0,-1.513030994,0,0,0,0,0,0,0
-2.179179356,-0.591036644,-1.714837927,0,-1.348155477,0,0,0,0.484762909,0,0,0,0,0,0
-2.44012292,-0.484477726,-0.973816398,0,-0.188368524,0,0,0,0.014310111,0,0,0,0,0,0
-3.393600492,-2.50949876,-2.547062443,0,-2.445471234,0,0,0,-1.152769704,0,0,0,0,0,0
-2.183435909,-0.456061953,-2.489583637,0,-2.496789075,0,0,0,0.1547932,0,0,0,0,0,0
-3.038749335,0.121864139,-1.299167633,0,-0.711475435,0,0,0,0.034661661,0,0,0,0,0,0
-3.153803828,-2.226659079,-2.783779662,0,-3.034428425,0,0,0,-1.891444627,0,0,0,0,0,0
-2.989991469,-1.355536455,-1.366236774,0,-1.456827332,0,0,0,-0.857799089,0,0,0,0,0,0
-1.779084821,0.523618805,0,-0.185255864,-0.694416468,0,0,-1.470556347,0,0,0,0,0,0,0
-1.69419481,-0.694120749,0,-0.611430638,-0.84687133,0,0,-1.022127457,0,0,0,0,0,0,0
-2.361088466,-0.205758272,0,-1.085283051,-1.031739475,0,0,-1.585551558,0,0,0,0,0,0,0
-2.166123896,-0.356317949,-0.879038258,0,-0.743683884,0,0,0,-1.444751297,0,0,0,0,0,0
-1.605104299,-0.383905617,0,-0.343847469,-0.224885427,0,0,-0.68217066,0,0,0,0,0,0,0
-2.91075864,-0.764606574,-2.26763068,0,-1.733438231,0,0,0,-2.922018564,0,0,0,0,0,0
-2.808692712,-1.689195499,-1.705922763,0,-2.013653119,0,0,0,0.116237637,0,0,0,0,0,0
-3.135899686,-2.050022623,-2.82322492,0,-2.992766891,0,0,0,-2.16857661,0,0,0,0,0,0
-1.37058398,-0.201123651,0,-0.584336604,0.020066711,0,0,-2.556011746,0,0,0,0,0,0,0
-4.058627105,-3.96053343,-4.442704724,0,-3.840418729,0,0,0,-2.430250937,0,0,0,0,0,0
-2.715541025,-1.01210946,-1.392611579,0,-0.31188676,0,0,0,-1.736515138,0,0,0,0,0,0
-1.767405769,-0.660171204,-1.72023053,0,-1.635958945,0,0,0,-0.499831581,0,0,0,0,0,0
-2.579004237,-2.122807996,-0.785413928,0,-0.657895414,0,0,0,-0.148011889,0,0,0,0,0,0
-3.197858564,-0.685949957,-1.358312337,0,-2.748896595,0,0,0,-0.104492308,0,0,0,0,0,0
-2.176274067,-0.220139161,-1.711349967,0,-0.897629335,0,0,0,-0.70287652,0,0,0,0,0,0
-1.279984195,0.498143152,0,-0.566196256,-0.680265326,0,0,-2.297177428,0,0,0,0,0,0,0
-3.0431406,-2.780712674,-3.313375551,0,-2.212201146,0,0,0,-2.31663075,0,0,0,0,0,0
-3.121436448,-1.732334476,-2.329489909,0,-1.823033218,0,0,0,-2.688342959,0,0,0,0,0,0
-2.780828009,-1.41005392,0,-1.351789452,-0.21937795,0,0,-1.382881919,0,0,0,0,0,0,0
-2.56083321,-1.10854335,-1.104144473,0,-1.930890577,0,0,0,-1.582917999,0,0,0,0,0,0
-2.868967468,-1.86769254,-2.011296825,0,-0.722266638,0,0,0,-1.490090404,0,0,0,0,0,0
-1.517485231,0.229199953,0,-0.423307739,0.34449342,0,0,-1.063910555,0,0,0,0,0,0,0
-3.019748588,-1.41820349,-1.914670556,0,-2.388889734,0,0,0,-2.044638555,0,0,0,0,0,0
-1.226197032,-0.23038506,0,-0.036579838,-1.027356745,0,0,-1.775416476,0,0,0,0,0,0,0
-3.460422124,-2.011057159,-2.706689295,0,-1.683028999,0,0,0,-1.366208632,0,0,0,0,0,0
-3.197894549,-1.543663505,-1.971821349,0,-2.725675972,0,0,0,-2.642291313,0,0,0,0,0,0
-3.213648385,-2.190726464,-2.871706213,0,-2.080115136,0,0,0,-1.543457286,0,0,0,0,0,0
-2.248944567,0.06838515,0,-0.978590806,-0.26747587,0,0,-1.772579466,0,0,0,0,0,0,0
-3.172667558,-1.714590188,-2.783144628,0,-2.084072971,0,0,0,-2.412711253,0,0,0,0,0,0
-2.829197888,-1.293274015,-1.45208937,0,-1.326281966,0,0,0,-0.880937594,0,0,0,0,0,0
-2.275546812,-0.489077747,-0.715656098,0,-1.328385676,0,0,0,-1.385453889,0,0,0,0,0,0
-0.902414814,-0.128295604,0,-0.439470323,-0.775452676,0,0,-0.564223566,0,0,0,0,0,0,0
-3.328777385,-2.278383822,-3.60147393,0,-2.893610172,0,0,0,-2.44018151,0,0,0,0,0,0
-2.0051324,-1.206848434,-2.093901819,0,-1.182037572,0,0,0,-1.257719929,0,0,0,0,0,0
-2.419915769,-0.657319661,-1.679941943,0,-0.644808583,0,0,0,0.212418251,0,0,0,0,0,0
-2.873448924,-0.513039283,-0.713658035,0,-1.414862466,0,0,0,-0.829695182,0,0,0,0,0,0
-2.231525985,-1.41824132,-2.099826347,0,-1.682778722,0,0,0,-0.827254694,0,0,0,0,0,0
-2.019004893,-0.232564892,0,-1.325482925,-0.626451867,0,0,-1.613569425,0,0,0,0,0,0,0
-2.803128721,-1.575476124,-2.249474877,0,-1.615643148,0,0,0,-0.93542092,0,0,0,0,0,0
-0.269749353,0.27891533,0,-0.197120143,-0.861747698,0,0,-1.526631757,0,0,0,0,0,0,0
-1.544529671,0.620093293,0,-0.012656593,-0.292624433,0,0,-1.9621918,0,0,0,0,0,0,0
-3.131598614,-1.666817052,-2.638021612,0,-1.920775468,0,0,0,-2.080171881,0,0,0,0,0,0
-2.927524425,-0.356786209,-1.059782485,0,-1.481157478,0,0,0,-1.497469997,0,0,0,0,0,0
-2.022129087,-0.945063847,-2.002101166,0,-1.87131106,0,0,0,-2.318909308,0,0,0,0,0,0
-3.331900887,-1.652825072,-2.998374708,0,-2.355825269,0,0,0,-3.098109947,0,0,0,0,0,0
-1.865987427,0.284152923,0,-0.839911094,-1.189190186,0,0,-0.130913247,0,0,0,0,0,0,0
-3.649879678,-1.516136734,-2.871559968,0,-2.247767689,0,0,0,-1.840500471,0,0,0,0,0,0
-3.531749317,-0.63340795,-1.46496583,0,-0.732312777,0,0,0,-0.278416085,0,0,0,0,0,0
-1.749904377,-1.611318086,0,-0.939541608,-1.419145085,0,0,-1.144851726,0,0,0,0,0,0,0
-1.753518283,0.010391489,0,-0.638149141,-1.334758626,0,0,-0.361263052,0,0,0,0,0,0,0
-1.339583319,0.431967165,0,-0.819865412,0.533192532,0,0,-0.897041588,0,0,0,0,0,0,0
-2.221748807,-1.306785278,-1.465419788,0,-1.383049386,0,0,0,-1.489730558,0,0,0,0,0,0
-2.40576578,0.097279794,-1.570541863,0,-1.485503762,0,0,0,-1.093471835,0,0,0,0,0,0
-2.55728343,-1.73819234,-2.272549025,0,-2.074950666,0,0,0,-1.412470418,0,0,0,0,0,0
-1.795381655,0.89904111,0,-0.747737217,-0.106463152,0,0,-1.211335888,0,0,0,0,0,0,0
-2.907017865,-1.287206933,-2.147173204,0,-2.103620868,0,0,0,-1.363297577,0,0,0,0,0,0
-3.025735627,-0.826541001,-1.876845063,0,-1.370356539,0,0,0,-2.347303167,0,0,0,0,0,0
-2.763349453,-1.473026823,-2.206277542,0,-1.000870757,0,0,0,-0.06464776,0,0,0,0,0,0
-1.988411365,-1.253771782,-1.14603737,0,-1.523669955,0,0,0,-0.560961893,0,0,0,0,0,0
-3.554314146,-2.322949492,-2.374683232,0,-2.776432593,0,0,0,-2.445642622,0,0,0,0,0,0
-1.542354684,1.261981401,-0.775713794,0,-0.113769854,0,0,0,-0.474881394,0,0,0,0,0,0
-3.45942586,-1.502102312,-1.36729601,0,-1.41353842,0,0,0,-0.157079988,0,0,0,0,0,0
-2.175074814,-0.622954448,-0.56641124,0,-1.253554952,0,0,0,-1.080743465,0,0,0,0,0,0
-2.776039531,-1.017443011,-2.253114849,0,-2.815902302,0,0,0,-1.471151937,0,0,0,0,0,0
-2.210845038,-0.770832818,-1.286048509,0,-0.863577833,0,0,0,-2.536551965,0,0,0,0,0,0
-4.131138212,-2.499597251,-2.998453597,0,-3.337826337,0,0,0,-1.462622684,0,0,0,0,0,0
-1.371207712,0.108482051,-1.180938199,0,0.10651582,0,0,0,-0.599770271,0,0,0,0,0,0
-1.713708336,-0.235709846,-0.365057573,0,-0.196267126,0,0,0,0.110577457,0,0,0,0,0,0
-1.501276052,0.465168879,-0.921845992,0,-0.426057787,0,0,0,-2.096154773,0,0,0,0,0,0
-3.42859059,-2.178559315,-2.766778824,0,-2.010292488,0,0,0,-2.537008923,0,0,0,0,0,0
-2.044815479,-0.206907009,-0.205327381,0,0.044622914,0,0,0,-0.825502524,0,0,0,0,0,0
-1.821110122,-0.565554993,-1.608869986,0,-1.183583061,0,0,0,-1.056968311,0,0,0,0,0,0
-2.367605354,-0.004397224,-1.780439315,0,-0.261918107,0,0,0,-1.18342113,0,0,0,0,0,0
-0.976257348,-1.005252564,-1.657967629,0,-1.830428267,0,0,0,-1.591835008,0,0,0,0,0,0
-2.080012488,-0.6112867,-1.500149921,0,-1.571893358,0,0,0,-0.737884841,0,0,0,0,0,0
-1.786752521,0.215236577,-1.617493583,0,-1.377638791,0,0,0,-2.056784483,0,0,0,0,0,0
-2.181549951,0.024078062,-1.017398261,0,-0.753247923,0,0,0,-0.46654821,0,0,0,0,0,0
-3.06033128,-1.375105573,-2.278148078,0,-2.55311084,0,0,0,-1.143457096,0,0,0,0,0,0
-2.308106802,-1.265805835,-1.724931353,0,-0.962501113,0,0,0,-1.172001582,0,0,0,0,0,0
-3.193020954,-1.768540666,-2.371260551,0,-2.294786072,0,0,0,-2.501269609,0,0,0,0,0,0
-1.998043451,-0.169294885,0.302159944,0,0.278765395,0,0,0,-0.482860268,0,0,0,0,0,0
-1.698957914,-0.215020595,-1.520966502,0,-1.339815835,0,0,0,-2.332110781,0,0,0,0,0,0
-3.791392594,-2.066954952,-2.877343095,0,-2.732975062,0,0,0,-0.886880114,0,0,0,0,0,0
-2.919245219,-1.886221336,-2.075091375,0,-1.882740296,0,0,0,-1.36148082,0,0,0,0,0,0
-2.925837536,0.637441982,0.119973568,0,0.305440071,0,0,0,0.06568908,0,0,0,0,0,0
-2.318894545,-1.065962595,-1.471226213,0,-0.098181177,0,0,0,-0.886130437,0,0,0,0,0,0
-2.628586518,-0.161546681,-1.168644873,0,-1.162660832,0,0,0,-0.853821877,0,0,0,0,0,0
-3.234081132,-2.161768386,-1.810917277,0,-1.930925639,0,0,0,-2.167183363,0,0,0,0,0,0
-2.23223022,-0.901252699,-0.572616262,0,-0.413018936,0,0,0,-0.626061112,0,0,0,0,0,0
-1.712105872,-0.48892735,-0.397953418,0,-0.426184194,0,0,0,-1.361997982,0,0,0,0,0,0
-2.569299029,-0.305447838,-0.863867093,0,-1.24597283,0,0,0,-1.456501626,0,0,0,0,0,0
-2.217257894,-1.078475057,-1.13474792,0,-0.819266131,0,0,0,0.10789292,0,0,0,0,0,0
-2.108433566,-0.198744982,-1.053877795,0,-0.364082762,0,0,0,-0.925163487,0,0,0,0,0,0
-4.142284647,-3.39334514,-2.405694042,0,-3.242593315,0,0,0,-1.568011875,0,0,0,0,0,0
-2.572306042,-1.566246557,-2.425610088,0,-2.131893395,0,0,0,-2.418451245,0,0,0,0,0,0
-1.884344375,-0.235077349,-1.235869485,0,-0.686065292,0,0,0,-1.471055517,0,0,0,0,0,0
-0.945788151,0.872665844,0.024650584,0,-0.097902989,0,0,0,-0.893988901,0,0,0,0,0,0
-2.487529752,-0.428081685,-1.193850181,0,-1.291011604,0,0,0,-1.977821306,0,0,0,0,0,0
-1.968948124,-1.590162651,-1.489418231,0,-0.475477445,0,0,0,0.061990056,0,0,0,0,0,0
-1.885195777,-1.107105353,-1.324246995,0,-1.858198394,0,0,0,-1.581772261,0,0,0,0,0,0
-2.392281505,-1.720453126,-1.632023485,0,-1.179838364,0,0,0,-0.736539112,0,0,0,0,0,0
-0.990290848,0.758217552,0.055154843,0,-0.578476664,0,0,0,-1.628886142,0,0,0,0,0,0
-2.556060879,-0.800225708,-1.360594125,0,-0.826710774,0,0,0,-1.354411708,0,0,0,0,0,0
-0.963933574,-1.065806662,-1.64935026,0,-0.963649389,0,0,0,-1.625961478,0,0,0,0,0,0
-1.132962996,1.045326934,-0.684248536,0,-0.145894339,0,0,0,-1.245275284,0,0,0,0,0,0
-2.932111067,-1.061168811,-2.402960603,0,-3.601012706,0,0,0,-3.184080647,0,0,0,0,0,0
-1.028354162,-0.171370454,-2.117172498,0,-1.198034073,0,0,0,-2.285935957,0,0,0,0,0,0
-3.226140779,-1.316314716,-1.062977725,0,-1.421922812,0,0,0,-1.584819873,0,0,0,0,0,0
-3.056529146,-1.240744003,-1.810798252,0,-1.744521924,0,0,0,-2.117099145,0,0,0,0,0,0
-3.301189256,-2.505707468,-3.343054703,0,-2.430289459,0,0,0,-1.616231818,0,0,0,0,0,0
-2.473161088,-0.384024181,-1.243663362,0,-1.497705281,0,0,0,-1.07777705,0,0,0,0,0,0
-2.326191097,-0.283332124,-0.86732253,0,-1.019293907,0,0,0,-1.225052447,0,0,0,0,0,0
-1.926831708,-0.309611431,-1.316953672,0,-1.404939505,0,0,0,-1.304685259,0,0,0,0,0,0
-1.832522519,-0.334341098,-1.187586569,0,-1.325446479,0,0,0,-0.578128352,0,0,0,0,0,0
-1.771907986,-1.103733881,-1.721177891,0,-1.758273776,0,0,0,0.452594136,0,0,0,0,0,0
-2.050727781,-0.688325397,0.234885968,0,-0.980795549,0,0,0,-1.406577262,0,0,0,0,0,0
-1.929523396,0.245533694,-0.388751993,0,-0.294882231,0,0,0,-1.340990868,0,0,0,0,0,0
-2.790127469,-1.032617404,-2.323316027,0,-1.87000616,0,0,0,-1.419103564,0,0,0,0,0,0
-2.005046822,-0.761937722,-0.995581033,0,-1.153139237,0,0,0,-1.411921424,0,0,0,0,0,0
-2.810850629,-0.143404026,-1.138357905,0,-1.299440285,0,0,0,-1.177889203,0,0,0,0,0,0
-2.741186221,-1.517988553,-1.941203601,0,-1.971163017,0,0,0,-0.947359475,0,0,0,0,0,0
-1.435141125,-0.233700249,-0.803048186,0,-0.869479755,0,0,0,-1.675061427,0,0,0,0,0,0
-0.680530597,0.142713014,-0.186763984,0,-0.312788218,0,0,0,-0.885746602,0,0,0,0,0,0
-0.876199633,-0.426909882,-0.875574979,0,-0.601124303,0,0,0,-0.903755007,0,0,0,0,0,0
-3.532351135,-2.367847327,-2.658166251,0,-2.787734038,0,0,0,-1.159035623,0,0,0,0,0,0
-0.484209226,1.035779504,-0.343962804,0,-0.300480591,0,0,0,-0.398889477,0,0,0,0,0,0
-1.780486141,-1.312891113,-1.99755097,0,-0.876753702,0,0,0,-1.126208056,0,0,0,0,0,0
-1.53417974,-1.019093224,-0.292932608,0,0.057943643,0,0,0,-0.851115196,0,0,0,0,0,0
-1.638111096,0.193717375,-1.078730639,0,-1.125364727,0,0,0,-0.764792032,0,0,0,0,0,0
-3.432703897,-1.840557446,-2.053633992,0,-2.380696106,0,0,0,-3.116208082,0,0,0,0,0,0
-2.337359215,-0.1439461,-0.787465968,0,-1.434187074,0,0,0,-1.821527635,0,0,0,0,0,0
-2.597360492,-0.027285222,-1.707365604,0,-0.7554642,0,0,0,-1.310713127,0,0,0,0,0,0
-2.31719197,-0.578912169,-1.059962869,0,-1.17133956,0,0,0,-0.534501278,0,0,0,0,0,0
-1.469221691,0.044237233,-0.897428652,0,-0.551252071,0,0,0,-1.905367175,0,0,0,0,0,0
-2.095519277,-0.484516017,-1.276776499,0,-0.090461115,0,0,0,-2.201921339,0,0,0,0,0,0
-3.946132818,-2.975169539,-2.568293769,0,-2.72018395,0,0,0,-2.914262516,0,0,0,0,0,0
-2.794099145,-1.07675472,-1.78404584,0,-1.745012097,0,0,0,-0.480219558,0,0,0,0,0,0
-3.323094138,-2.07564429,-3.075156208,0,-1.737011079,0,0,0,-2.08091533,0,0,0,0,0,0
-3.498332042,-1.28067113,-2.700740778,0,-1.713107672,0,0,0,-2.021508354,0,0,0,0,0,0
-2.054463712,-0.873787286,-1.354196724,0,-1.354559337,0,0,0,-1.418000039,0,0,0,0,0,0
